rating,reviewerID,asin,reviewText,summary,title
5.0,A324UOF43Y43WY,B00006L9LC,"Great ingredients, but didn't agree with my skin",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A37XI9VKWZWZKO,B00006L9LC,love it. will continue to use all products from herline,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A37XI9VKWZWZKO,B00006L9LC,love it. will continue to use all products from herline,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A34Z0P70GD9Y6Y,B00006L9LC,"Very nice scrub. Not walnut or random shell pieces acting as your physical exfoliant in this product! Neither does it use plastic microbeads. Definitely cleans my face when I need to get rid of flaky skin, but it does not leave my skin tight or dry. Instead, my skin is soft and smooth - but not irritated, (I know this because my skin is not red, especially considering certain sections of my face still have healing blemishes). Will try the hair care products soon.",Great exfoliator,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A34Z0P70GD9Y6Y,B00006L9LC,"Very nice scrub. Not walnut or random shell pieces acting as your physical exfoliant in this product! Neither does it use plastic microbeads. Definitely cleans my face when I need to get rid of flaky skin, but it does not leave my skin tight or dry. Instead, my skin is soft and smooth - but not irritated, (I know this because my skin is not red, especially considering certain sections of my face still have healing blemishes). Will try the hair care products soon.",Great exfoliator,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASJX5CT07ZCE3,B00006L9LC,I bought this shampoo to go in wedding guest gift bags who are joining us on a cruise. I wanted something that was natural and this little tube of shampoo fit the bill. I also recieved an email from the company thanking me for my purchase and thought that was a nice customer service touch. I will definitely be exploring their other products and recommend this company.,I also recieved an email from the company thanking me for my purchase and thought that was a nice customer service touch,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASJX5CT07ZCE3,B00006L9LC,I bought this shampoo to go in wedding guest gift bags who are joining us on a cruise. I wanted something that was natural and this little tube of shampoo fit the bill. I also recieved an email from the company thanking me for my purchase and thought that was a nice customer service touch. I will definitely be exploring their other products and recommend this company.,I also recieved an email from the company thanking me for my purchase and thought that was a nice customer service touch,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2ABCUIYJETG6Q,B00006L9LC,My husband loves this soap and I love how it makes him smell. Worth the dollars!,Worth the dollars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2ABCUIYJETG6Q,B00006L9LC,My husband loves this soap and I love how it makes him smell. Worth the dollars!,Worth the dollars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A35GLRQ89X0WRD,B00006L9LC,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that seems to last forever. This is the only shampoo and conditioner that I have found that doesn't make my scalp cranky...It's a good product!,Good products,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A35GLRQ89X0WRD,B00006L9LC,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that seems to last forever. This is the only shampoo and conditioner that I have found that doesn't make my scalp cranky...It's a good product!,Good products,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1TEIICSK5IK0V,B00006L9LC,"I weirdly got this at a Dave & Buster's in Culver City with game tickets the first time I tried it. I had never worn powder before. That was two years ago, and I continue to wear this powder every day. It makes my complexion look so even and hides the redness I get after drinking too much coffee. Highly recommend!",Highly recommend!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1TEIICSK5IK0V,B00006L9LC,"I weirdly got this at a Dave & Buster's in Culver City with game tickets the first time I tried it. I had never worn powder before. That was two years ago, and I continue to wear this powder every day. It makes my complexion look so even and hides the redness I get after drinking too much coffee. Highly recommend!",Highly recommend!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2GBIFL43U1LKJ,B00006L9LC,Excellent product.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2GBIFL43U1LKJ,B00006L9LC,Excellent product.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A309W2EPFGXK7P,B00006L9LC,thanks,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A309W2EPFGXK7P,B00006L9LC,thanks,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3NFELIADJMJKJ,B00006L9LC,This is one of the BEST shampoos for swimmers. I always got complements on my hair since I started using this product. Unavailable now.,Not Available anymore!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3NFELIADJMJKJ,B00006L9LC,This is one of the BEST shampoos for swimmers. I always got complements on my hair since I started using this product. Unavailable now.,Not Available anymore!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AJ61AXPLR0WYY,B00006L9LC,"It's Bare Escentuals, 'nuff said!",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AJ61AXPLR0WYY,B00006L9LC,"It's Bare Escentuals, 'nuff said!",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A2N0CVZO3GPQ45,B00006L9LC,nice,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A2N0CVZO3GPQ45,B00006L9LC,nice,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASPQVBZP025R8,B00006L9LC,"Very pleased
  Nice assortment",MsK1004,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASPQVBZP025R8,B00006L9LC,"Very pleased
  Nice assortment",MsK1004,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2JPQVFMKT94M2,B00006L9LC,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent.",Seems like it will last a long time for those who ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2JPQVFMKT94M2,B00006L9LC,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent.",Seems like it will last a long time for those who ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JJ3GK8Q39TDE,B00006L9LC,Use regularly. love this product.,love this product,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JJ3GK8Q39TDE,B00006L9LC,Use regularly. love this product.,love this product,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3P7FOLR5SGXYN,B00006L9LC,Great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3P7FOLR5SGXYN,B00006L9LC,Great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2U7BI3N4YP26B,B00006L9LC,"Biolage is a great product.
Thank you for providing the product for me.
All Biolage products are wonderful.
Thank you!",Biolage Review,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2U7BI3N4YP26B,B00006L9LC,"Biolage is a great product.
Thank you for providing the product for me.
All Biolage products are wonderful.
Thank you!",Biolage Review,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,APQ1FY4E25XEP,B00006L9LC,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!",flawless,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,APQ1FY4E25XEP,B00006L9LC,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!",flawless,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AKQ9DH3HRPHW3,B00006L9LC,"This is just adorable compact fragrance. It comes in a gorgeous silver compact. A cute carry pouch. And to my surprise- a refill. I am Uber pleased with this purchase. Oh and the D&G Lifht Blue is one of my forever favorite fragrances.

Love",Love Love Love!!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AKQ9DH3HRPHW3,B00006L9LC,"This is just adorable compact fragrance. It comes in a gorgeous silver compact. A cute carry pouch. And to my surprise- a refill. I am Uber pleased with this purchase. Oh and the D&G Lifht Blue is one of my forever favorite fragrances.

Love",Love Love Love!!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A10ZJZNO4DAVB,B00006L9LC,What the hubby wanted,Love it,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A10ZJZNO4DAVB,B00006L9LC,What the hubby wanted,Love it,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A37C3532V0OGK4,B00006L9LC,"Took care of my flaky scalp, a problem I've had for years.",Highly Recommend,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A37C3532V0OGK4,B00006L9LC,"Took care of my flaky scalp, a problem I've had for years.",Highly Recommend,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JMIBCH90HGWG,B00006L9LC,"This and the matching conditioner saved my scalp. My hair was falling out due to a very dry scalp. Nothing else I tried would cure my issue. My head literally hurt. After one use, my scalp had real relief. My hair looks beautiful after just two washes. I'm definitely going to buy this again. The smell is not great, but you'll look past it to save your scalp. It is one of the only products that is 100% truly organic. No added chemicals. Very gentle and effective. I highly recommend this product.",My hair looks beautiful after just two washes,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JMIBCH90HGWG,B00006L9LC,"This and the matching conditioner saved my scalp. My hair was falling out due to a very dry scalp. Nothing else I tried would cure my issue. My head literally hurt. After one use, my scalp had real relief. My hair looks beautiful after just two washes. I'm definitely going to buy this again. The smell is not great, but you'll look past it to save your scalp. It is one of the only products that is 100% truly organic. No added chemicals. Very gentle and effective. I highly recommend this product.",My hair looks beautiful after just two washes,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A1C3SRDH9HVEI2,B00006L9LC,Have been using the product since I got my first as a gift and I like it.  I have dry coarse hair and it helps to soften it and take away the dullness.,Good hair product for dry coarse hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A1C3SRDH9HVEI2,B00006L9LC,Have been using the product since I got my first as a gift and I like it.  I have dry coarse hair and it helps to soften it and take away the dullness.,Good hair product for dry coarse hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3LGZDAVZSFO0M,B00006L9LC,This set is awesome! I bought one for myself and bought a second one as a gift! Good scents and a good price.,This set is awesome! I bought one for myself and bought a ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3LGZDAVZSFO0M,B00006L9LC,This set is awesome! I bought one for myself and bought a second one as a gift! Good scents and a good price.,This set is awesome! I bought one for myself and bought a ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2RWJPXMBFGCF0,B00006L9LC,"This body wash smells amazing. Let me see how to describe ""amazing"" as a scent. It smells like you just showered in a botanical garden on a beautiful spring day.  Plus your skin feels silky smooth thereafter.",Spring is in your shower,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2RWJPXMBFGCF0,B00006L9LC,"This body wash smells amazing. Let me see how to describe ""amazing"" as a scent. It smells like you just showered in a botanical garden on a beautiful spring day.  Plus your skin feels silky smooth thereafter.",Spring is in your shower,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A15IKO3Q6RSA1V,B00006L9LC,Great product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A15IKO3Q6RSA1V,B00006L9LC,Great product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A29GCQQLNLUJGG,B00006L9LC,"Frequently get compliments on my beautiful shiny hair, great shampoo",Shiny hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A29GCQQLNLUJGG,B00006L9LC,"Frequently get compliments on my beautiful shiny hair, great shampoo",Shiny hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A31MET9QVHSWD9,B00006L9LC,Love this product. Cleans hair quickly and leaves hair soft.,Organic makes me happy,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A31MET9QVHSWD9,B00006L9LC,Love this product. Cleans hair quickly and leaves hair soft.,Organic makes me happy,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2CY3ZL67BZKEU,B00006L9LC,Best shampoo/conditioner hands down,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2CY3ZL67BZKEU,B00006L9LC,Best shampoo/conditioner hands down,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1MZIY3MPR5LRS,B00006L9LC,love it,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1MZIY3MPR5LRS,B00006L9LC,love it,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3V6HGWB3AKM8O,B00006L9LC,Excellent product.  The package arrived quickly in perfect condition.  I definitely recommend this product  and this particular seller.,Love the shine!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3V6HGWB3AKM8O,B00006L9LC,Excellent product.  The package arrived quickly in perfect condition.  I definitely recommend this product  and this particular seller.,Love the shine!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2YNPGFDPBKZ3L,B00006L9LC,"Very pleased with Uhuru Naturals Hair Growth Shampoo.  It stopped my hair loss, and adds volume.  My hair has even developed waves that it never had before, plus it's soft and silky. I'll certainly buy more of this excellent shampoo when I finish the bottle I have now.  I've already recommended it to friends. This shampoo is gentle to my baby fine hair and leaves it really clean.","Excellent shampoo, stopped my hair loss, makes my hair soft and silky.",Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2YNPGFDPBKZ3L,B00006L9LC,"Very pleased with Uhuru Naturals Hair Growth Shampoo.  It stopped my hair loss, and adds volume.  My hair has even developed waves that it never had before, plus it's soft and silky. I'll certainly buy more of this excellent shampoo when I finish the bottle I have now.  I've already recommended it to friends. This shampoo is gentle to my baby fine hair and leaves it really clean.","Excellent shampoo, stopped my hair loss, makes my hair soft and silky.",Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,AIQ0ABOHK58F6,B00006L9LC,Very happy with my first time using it my hair was manageable,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,AIQ0ABOHK58F6,B00006L9LC,Very happy with my first time using it my hair was manageable,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A20Y9PNINSXAE2,B00006L9LC,Love this shampoo. Just wish Axe still made it.,Great shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A20Y9PNINSXAE2,B00006L9LC,Love this shampoo. Just wish Axe still made it.,Great shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A36CT6022EC8KS,B00006L9LC,Smells great!! Thanks for the fast delivery!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A36CT6022EC8KS,B00006L9LC,Smells great!! Thanks for the fast delivery!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1JJBKKS6FCOQJ,B00006L9LC,These are my favorite eye shadows! Box even comes with instructions. Love it!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1JJBKKS6FCOQJ,B00006L9LC,These are my favorite eye shadows! Box even comes with instructions. Love it!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3LR34UDLT38PG,B00006L9LC,"Love Love Love, Very hard to find",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3LR34UDLT38PG,B00006L9LC,"Love Love Love, Very hard to find",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1ZN7IP615TNQO,B00006L9LC,Nice light mousse.  Gives some control to old gray wild hair.,Good product.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1ZN7IP615TNQO,B00006L9LC,Nice light mousse.  Gives some control to old gray wild hair.,Good product.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2N4OUX2ORC859,B00006L9LC,Wife uses this cream always. Hard to get.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2N4OUX2ORC859,B00006L9LC,Wife uses this cream always. Hard to get.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A14R11HV2H7AVW,B00006L9LC,Also a very good product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A14R11HV2H7AVW,B00006L9LC,Also a very good product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3GM8H7MO9I4H7,B00006L9LC,Excellent product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3GM8H7MO9I4H7,B00006L9LC,Excellent product,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ACK0K1VME15R7,B00006L9LC,Best stuff on earth for your hair!,A must BUY!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ACK0K1VME15R7,B00006L9LC,Best stuff on earth for your hair!,A must BUY!!!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AAB7D8L1RXAK8,B00006L9LC,Love this cream. I have been using it for over 6 years and will continue to use it as long as it is available. I LOVE it!!!,Love this cream,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AAB7D8L1RXAK8,B00006L9LC,Love this cream. I have been using it for over 6 years and will continue to use it as long as it is available. I LOVE it!!!,Love this cream,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3A8F2URN7MEPR,B00006L9LC,My favorite powder!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3A8F2URN7MEPR,B00006L9LC,My favorite powder!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2IPGCHPX1WYHH,B00006L9LC,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.,But a friend advice me to try this one because my skin started to smell pretty bad during certain times of the month,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2IPGCHPX1WYHH,B00006L9LC,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.,But a friend advice me to try this one because my skin started to smell pretty bad during certain times of the month,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A9MRAYG97FQML,B00006L9LC,Excellent Amla powder! Very fresh and edible quality. You need be little competitive on the price though.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A9MRAYG97FQML,B00006L9LC,Excellent Amla powder! Very fresh and edible quality. You need be little competitive on the price though.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AQN8A38PJ8V41,B00006L9LC,Highly recommend,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AQN8A38PJ8V41,B00006L9LC,Highly recommend,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ATEX4XVEQYN7B,B00006L9LC,gives a nice body to thin hair.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ATEX4XVEQYN7B,B00006L9LC,gives a nice body to thin hair.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AM6VM4AHB7CG4,B00006L9LC,I can't live without this shampoo!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AM6VM4AHB7CG4,B00006L9LC,I can't live without this shampoo!,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,AIWVB6601DJOO,B00006L9LC,Love this stuff.,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,AIWVB6601DJOO,B00006L9LC,Love this stuff.,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3IGHIOZ898AWG,B00006L9LC,"This shampoo is so refreshing! I love how clean and tingly it makes my scalp feel, and it smells really good, too!",Love this refreshing shampoo!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3IGHIOZ898AWG,B00006L9LC,"This shampoo is so refreshing! I love how clean and tingly it makes my scalp feel, and it smells really good, too!",Love this refreshing shampoo!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A27VWQXCDU4U9D,B00006L9LC,Love it,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A27VWQXCDU4U9D,B00006L9LC,Love it,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A23S9B3XGR5CMX,B00006L9LC,Great product!  This is a wonderful addition to any dopp kit to keep your face lettuce looking sharp.,Great product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A23S9B3XGR5CMX,B00006L9LC,Great product!  This is a wonderful addition to any dopp kit to keep your face lettuce looking sharp.,Great product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASWLL1VJA7WOG,B00006L9LC,Great product... just what I wanted.  Works great and very stylish.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ASWLL1VJA7WOG,B00006L9LC,Great product... just what I wanted.  Works great and very stylish.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AZ520NWW40I9B,B00006L9LC,My male roommate and I both love this shampoo! My hair looks healthy and never dry or frizzy when I use it consistently. All the Theorie products I have used have been excellent and do exactly what they promise. I would recommend it to anyone!,Best shampoo I've ever used!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AZ520NWW40I9B,B00006L9LC,My male roommate and I both love this shampoo! My hair looks healthy and never dry or frizzy when I use it consistently. All the Theorie products I have used have been excellent and do exactly what they promise. I would recommend it to anyone!,Best shampoo I've ever used!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1S7I4K5PNOUDD,B00006L9LC,Google the uses and you will be a buyer.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1S7I4K5PNOUDD,B00006L9LC,Google the uses and you will be a buyer.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A289XUH39KKR89,B00006L9LC,"Great price!  Product received exactly as described, in perfect condition and  on time.  Thank You",Great price! Product received exactly as described,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A289XUH39KKR89,B00006L9LC,"Great price!  Product received exactly as described, in perfect condition and  on time.  Thank You",Great price! Product received exactly as described,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2B33XXX3MZC6R,B00006L9LC,Great comb! Very well made and the wood even has a nice scent. Pairs well with Northern Fir's beard oil!,Another quality product from Northern Fir,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2B33XXX3MZC6R,B00006L9LC,Great comb! Very well made and the wood even has a nice scent. Pairs well with Northern Fir's beard oil!,Another quality product from Northern Fir,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2T6UI6V98KT94,B00006L9LC,This is one of the most beautiful lotions I have ever used. Compliments on a daily basis! It is so soft and smooth. Love it!,Ultimate Kors,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2T6UI6V98KT94,B00006L9LC,This is one of the most beautiful lotions I have ever used. Compliments on a daily basis! It is so soft and smooth. Love it!,Ultimate Kors,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1C13KVGOWMI6A,B00006L9LC,Great product and good service.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1C13KVGOWMI6A,B00006L9LC,Great product and good service.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2KPY1O5YG9B6I,B00006L9LC,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months",great conditioner but please make a larger bottle,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2KPY1O5YG9B6I,B00006L9LC,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months",great conditioner but please make a larger bottle,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A7QMV1ENEUAC9,B00006L9LC,"love this shampoo, came very quickly, thank you.",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A7QMV1ENEUAC9,B00006L9LC,"love this shampoo, came very quickly, thank you.",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A22WRCL3T66COU,B00006L9LC,Eau de Hadrien is my favorite of the Annick Goutal line & the lotion is lovely.,Lovely light fragrance,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A22WRCL3T66COU,B00006L9LC,Eau de Hadrien is my favorite of the Annick Goutal line & the lotion is lovely.,Lovely light fragrance,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AXZPSRWKSDO27,B00006L9LC,"Christmas present.
My son loves the variety. Inviting look.
Efficient packaging. Arrived in a few days.  :)",Variety,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AXZPSRWKSDO27,B00006L9LC,"Christmas present.
My son loves the variety. Inviting look.
Efficient packaging. Arrived in a few days.  :)",Variety,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2L5BRKS3Q0J0D,B00006L9LC,Great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2L5BRKS3Q0J0D,B00006L9LC,Great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2IRWVZEOPD2BG,B00006L9LC,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!,Excellent craftsmanship,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2IRWVZEOPD2BG,B00006L9LC,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!,Excellent craftsmanship,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1JL5CJJDECOH4,B00006L9LC,Great product!,5 stars!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1JL5CJJDECOH4,B00006L9LC,Great product!,5 stars!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1XCIY3DWUIC3C,B00006L9LC,I have been using this shampoo for a long time and was happy to have it available to me a 4 pack; to me it's the best shampoo available,... using this shampoo for a long time and was happy to have it available to me a 4 pack,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1XCIY3DWUIC3C,B00006L9LC,I have been using this shampoo for a long time and was happy to have it available to me a 4 pack; to me it's the best shampoo available,... using this shampoo for a long time and was happy to have it available to me a 4 pack,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2X7VCBZQROXVM,B00006L9LC,I love this product. Really makes my hair moisturized and silky,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2X7VCBZQROXVM,B00006L9LC,I love this product. Really makes my hair moisturized and silky,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A23ZC494ZWNEE0,B00006L9LC,This is a great product. I have been using it since two years ago. It is very gentle on your hair!,This is a great product. I have been using it since two ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A23ZC494ZWNEE0,B00006L9LC,This is a great product. I have been using it since two years ago. It is very gentle on your hair!,This is a great product. I have been using it since two ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
