movieId,imdbId,tmdbId,title,genres,userId,rating,tag
1203,50083,389.0,12 Angry Men (1957),Drama,567,4.5,great screenplay
1203,50083,389.0,12 Angry Men (1957),Drama,567,4.5,gritty
1203,50083,389.0,12 Angry Men (1957),Drama,567,4.5,Motivational
1203,50083,389.0,12 Angry Men (1957),Drama,567,4.5,thought-provoking
1204,56172,947.0,Lawrence of Arabia (1962),Adventure|Drama|War,474,4.0,Middle East
1206,66921,185.0,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,474,3.5,brainwashing
1207,56592,595.0,To Kill a Mockingbird (1962),Drama,474,4.0,Harper Lee
1207,56592,595.0,To Kill a Mockingbird (1962),Drama,474,4.0,racism
1208,78788,28.0,Apocalypse Now (1979),Action|Drama|War,474,3.5,Vietnam
1209,64116,335.0,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,474,3.5,spaghetti western
1210,86190,1892.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,474,4.0,darth vader
1210,86190,1892.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,474,4.0,luke skywalker
1210,86190,1892.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,474,4.0,space opera
1212,41959,1092.0,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,474,4.0,ferris wheel
1212,41959,1092.0,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,474,4.0,Venice
1212,41959,1092.0,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,474,4.0,zither
1213,99685,769.0,Goodfellas (1990),Crime|Drama,474,3.5,Mafia
1214,78748,348.0,Alien (1979),Horror|Sci-Fi,474,4.0,aliens
1217,89881,11645.0,Ran (1985),Drama|War,474,4.0,samurai
1219,54215,539.0,Psycho (1960),Crime|Horror,424,4.0,Alfred Hitchcock
1219,54215,539.0,Psycho (1960),Crime|Horror,424,4.0,psychology
1219,54215,539.0,Psycho (1960),Crime|Horror,424,4.0,suspenseful
1219,54215,539.0,Psycho (1960),Crime|Horror,424,4.0,tense
1219,54215,539.0,Psycho (1960),Crime|Horror,474,4.5,Norman Bates
1219,54215,539.0,Psycho (1960),Crime|Horror,477,4.0,Alfred Hitchcock
1219,54215,539.0,Psycho (1960),Crime|Horror,477,4.0,black and white
1219,54215,539.0,Psycho (1960),Crime|Horror,477,4.0,imdb top 250
1219,54215,539.0,Psycho (1960),Crime|Horror,477,4.0,remade
1220,80455,525.0,"Blues Brothers, The (1980)",Action|Comedy|Musical,474,3.0,Saturday Night Live
1221,71562,240.0,"Godfather: Part II, The (1974)",Crime|Drama,18,5.0,Al Pacino
1221,71562,240.0,"Godfather: Part II, The (1974)",Crime|Drama,18,5.0,Mafia
1221,71562,240.0,"Godfather: Part II, The (1974)",Crime|Drama,474,5.0,Mafia
1222,93058,600.0,Full Metal Jacket (1987),Drama|War,474,4.0,Vietnam
1222,93058,600.0,Full Metal Jacket (1987),Drama|War,477,5.0,anti-war
1223,104361,530.0,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,474,4.5,moon
1224,97499,10705.0,Henry V (1989),Action|Drama|Romance|War,474,4.0,Shakespeare
1225,86879,279.0,Amadeus (1984),Drama,474,4.5,Mozart
1225,86879,279.0,Amadeus (1984),Drama,474,4.5,Salieri
1228,81398,1578.0,Raging Bull (1980),Drama,474,3.0,boxing
1230,75686,703.0,Annie Hall (1977),Comedy|Romance,474,4.0,New York
1231,86197,9549.0,"Right Stuff, The (1983)",Drama,474,4.0,NASA
1231,86197,9549.0,"Right Stuff, The (1983)",Drama,474,4.0,space
1233,82096,387.0,"Boot, Das (Boat, The) (1981)",Action|Drama|War,474,3.5,submarine
1234,70735,9277.0,"Sting, The (1973)",Comedy|Crime,474,4.0,The Entertainer
1235,67185,343.0,Harold and Maude (1971),Comedy|Drama|Romance,474,4.0,May-December romance
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,474,2.5,chess
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,474,2.5,death
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,567,3.5,atmospheric
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,567,3.5,cerebral
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,567,3.5,existentialism
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,567,3.5,philosophical
1237,50976,490.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,567,3.5,reflective
1240,88247,218.0,"Terminator, The (1984)",Action|Sci-Fi|Thriller,474,4.0,robots
1242,97441,9665.0,Glory (1989),Drama|War,474,4.5,Civil War
1243,100519,18971.0,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,474,4.0,Shakespeare sort of
1244,79522,696.0,Manhattan (1979),Comedy|Drama|Romance,474,3.5,black and white
1245,100150,379.0,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,474,3.0,Mafia
1246,97165,207.0,Dead Poets Society (1989),Drama,336,4.5,highschool
1246,97165,207.0,Dead Poets Society (1989),Drama,474,4.5,High School
1247,61722,37247.0,"Graduate, The (1967)",Comedy|Drama|Romance,474,5.0,Simon and Garfunkel
1249,100263,9322.0,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,474,3.5,hit men
1250,50212,826.0,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,474,4.0,POW
1252,71315,829.0,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,474,4.0,incest
1253,43456,828.0,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,474,4.0,aliens
1254,40897,3090.0,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,474,4.5,Cold
1257,88794,13667.0,Better Off Dead... (1985),Comedy|Romance,474,3.0,skiing
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,atmospheric
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,disturbing
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,Horror
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,jack nicholson
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,masterpiece
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,psychological
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,Stanley Kubrick
1258,81505,694.0,"Shining, The (1980)",Horror,424,4.5,suspense
1258,81505,694.0,"Shining, The (1980)",Horror,474,4.0,Stephen King
1259,92005,235.0,Stand by Me (1986),Adventure|Drama,474,4.0,Stephen King
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,474,4.0,serial killer
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,atmospheric
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,chilly
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,creepy
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,menacing
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,mental illness
1260,22100,832.0,M (1931),Crime|Film-Noir|Thriller,567,4.0,oninous
1262,57115,5925.0,"Great Escape, The (1963)",Action|Adventure|Drama|War,474,4.0,POW
1263,77416,11778.0,"Deer Hunter, The (1978)",Drama|War,474,3.0,Vietnam
1266,105695,33.0,Unforgiven (1992),Drama|Western,474,4.0,revenge
1267,56218,982.0,"Manchurian Candidate, The (1962)",Crime|Thriller|War,474,4.0,assassination
1267,56218,982.0,"Manchurian Candidate, The (1962)",Crime|Thriller|War,474,4.0,brainwashing
1269,36613,212.0,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,474,3.5,murder
1270,88763,105.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi,474,4.5,time travel
1272,66206,11202.0,Patton (1970),Drama|War,474,4.0,World War II
1274,94625,149.0,Akira (1988),Action|Adventure|Animation|Sci-Fi,477,5.0,animation
1274,94625,149.0,Akira (1988),Action|Adventure|Animation|Sci-Fi,477,5.0,anime
1274,94625,149.0,Akira (1988),Action|Adventure|Animation|Sci-Fi,477,5.0,visually stunning
1276,61512,903.0,Cool Hand Luke (1967),Drama,474,3.5,prison
1278,72431,3034.0,Young Frankenstein (1974),Comedy|Fantasy,474,4.0,spoof
1281,32553,914.0,"Great Dictator, The (1940)",Comedy|Drama|War,474,4.0,Nazis
1282,32455,756.0,Fantasia (1940),Animation|Children|Fantasy|Musical,474,3.0,Disney
1283,44706,288.0,High Noon (1952),Drama|Western,474,3.5,gunfight
1284,38355,910.0,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,474,3.5,Hammett
1285,97493,2640.0,Heathers (1989),Comedy,474,4.0,high school
1288,88258,11031.0,This Is Spinal Tap (1984),Comedy,327,4.0,music
1288,88258,11031.0,This Is Spinal Tap (1984),Comedy,474,4.0,heavy metal
1288,88258,11031.0,This Is Spinal Tap (1984),Comedy,474,4.0,mockumentary
1288,88258,11031.0,This Is Spinal Tap (1984),Comedy,474,4.0,music
1291,97576,89.0,Indiana Jones and the Last Crusade (1989),Action|Adventure,474,4.0,archaeology
1291,97576,89.0,Indiana Jones and the Last Crusade (1989),Action|Adventure,474,4.0,Holy Grail
1292,78841,10322.0,Being There (1979),Comedy|Drama,474,4.0,television
1293,83987,783.0,Gandhi (1982),Drama,474,4.0,India
1296,91867,11257.0,"Room with a View, A (1986)",Drama|Romance,474,4.0,E. M. Forster
1299,87553,625.0,"Killing Fields, The (1984)",Drama|War,474,3.5,Cambodia
1299,87553,625.0,"Killing Fields, The (1984)",Drama|War,474,3.5,Vietnam
1301,49223,830.0,Forbidden Planet (1956),Drama|Sci-Fi,474,3.5,Shakespeare sort of
1301,49223,830.0,Forbidden Planet (1956),Drama|Sci-Fi,474,3.5,space
1302,97351,2323.0,Field of Dreams (1989),Children|Drama|Fantasy,474,3.5,baseball
1303,73341,983.0,"Man Who Would Be King, The (1975)",Adventure|Drama,474,4.0,India
1304,64115,642.0,Butch Cassidy and the Sundance Kid (1969),Action|Western,474,3.5,crime
1307,98635,639.0,When Harry Met Sally... (1989),Comedy|Romance,474,5.0,New York
1333,56869,571.0,"Birds, The (1963)",Horror|Thriller,474,4.5,birds
1343,101540,1598.0,Cape Fear (1991),Thriller,424,4.5,horror
1343,101540,1598.0,Cape Fear (1991),Thriller,424,4.5,Juliette Lewis
1343,101540,1598.0,Cape Fear (1991),Thriller,424,4.5,Martin Scorsese
1343,101540,1598.0,Cape Fear (1991),Thriller,424,4.5,Robert De Niro
1343,101540,1598.0,Cape Fear (1991),Thriller,474,4.5,remake
1344,55824,11349.0,Cape Fear (1962),Crime|Drama|Thriller,474,4.5,lawyer
1345,74285,7340.0,Carrie (1976),Drama|Fantasy|Horror|Thriller,474,3.5,high school
1345,74285,7340.0,Carrie (1976),Drama|Fantasy|Horror|Thriller,474,3.5,prom
1345,74285,7340.0,Carrie (1976),Drama|Fantasy|Horror|Thriller,474,3.5,Stephen King
1348,13442,653.0,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,474,2.5,vampires
1350,75005,794.0,"Omen, The (1976)",Horror|Mystery|Thriller,474,4.0,demons
1353,117057,25189.0,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,474,4.5,personals ads
1354,115751,145.0,Breaking the Waves (1996),Drama|Mystery,474,4.5,religion
1356,117731,199.0,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,474,5.0,Borg
1357,117631,7863.0,Shine (1996),Drama|Romance,606,4.0,music
1358,117666,12498.0,Sling Blade (1996),Drama,474,4.5,ex-con
1363,117372,21539.0,"Preacher's Wife, The (1996)",Drama,474,2.5,religion
1366,115988,20539.0,"Crucible, The (1996)",Drama,474,4.0,Arthur Miller
1367,115433,11674.0,101 Dalmatians (1996),Adventure|Children|Comedy,474,2.0,dogs
1367,115433,11674.0,101 Dalmatians (1996),Adventure|Children|Comedy,474,2.0,remake
1372,102975,174.0,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,474,4.5,Klingons
1374,84726,154.0,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,474,4.0,Captain Kirk
1376,92007,168.0,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,474,4.0,whales
1377,103776,364.0,Batman Returns (1992),Action|Crime,474,2.0,superhero
1380,77631,621.0,Grease (1978),Comedy|Musical|Romance,474,4.0,high school
1381,84021,9037.0,Grease 2 (1982),Comedy|Musical|Romance,474,2.0,high school
1387,73195,578.0,Jaws (1975),Action|Horror,474,4.5,Shark
1389,85750,17692.0,Jaws 3-D (1983),Action|Horror,474,1.5,shark
1393,116695,9390.0,Jerry Maguire (1996),Drama|Romance,474,4.5,sports
1394,93822,378.0,Raising Arizona (1987),Comedy,474,4.5,Coen Brothers
1396,105435,2322.0,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,474,4.0,spying
1398,116621,26949.0,In Love and War (1996),Romance|War,474,2.5,Hemingway
1407,117571,4232.0,Scream (1996),Comedy|Horror|Mystery|Thriller,474,4.0,slasher
1407,117571,4232.0,Scream (1996),Comedy|Horror|Mystery|Thriller,474,4.0,spoof
1408,104691,9361.0,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,474,4.0,Hawkeye
1408,104691,9361.0,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,474,4.0,James Fennimore Cooper
1411,116477,10549.0,Hamlet (1996),Crime|Drama|Romance,474,4.0,Shakespeare
1413,118163,18451.0,"Whole Wide World, The (1996)",Drama,474,4.5,Conan
1416,116250,8818.0,Evita (1996),Drama|Musical,474,2.0,Andrew Lloyd Weber
1423,116506,55146.0,Hearts and Minds (1996),Drama,474,4.0,In Netflix queue
1423,116506,55146.0,Hearts and Minds (1996),Drama,474,4.0,Vietnam
1441,106387,4104.0,Benny & Joon (1993),Comedy|Romance,474,3.0,mental illness
1449,118111,16448.0,Waiting for Guffman (1996),Comedy,474,4.0,mockumentary
1466,119008,9366.0,Donnie Brasco (1997),Crime|Drama,474,4.0,Mafia
1474,119432,9446.0,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,474,2.0,jungle
1485,119528,1624.0,Liar Liar (1997),Comedy,474,3.0,lawyer
1496,118623,50512.0,Anna Karenina (1997),Drama|Romance,474,4.0,Tolstoy
1500,119229,9434.0,Grosse Pointe Blank (1997),Comedy|Crime|Romance,474,4.0,hit men
1500,119229,9434.0,Grosse Pointe Blank (1997),Comedy|Crime|Romance,474,4.0,reunion
1513,120032,9611.0,Romy and Michele's High School Reunion (1997),Comedy,474,3.0,reunion
1537,117615,11239.0,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,474,4.0,ballroom dance
1544,119567,330.0,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,474,1.0,dinosaurs
1545,117359,38523.0,Ponette (1996),Drama,474,4.0,death
1569,119738,8874.0,My Best Friend's Wedding (1997),Comedy|Romance,474,4.0,weddings
1573,119094,754.0,Face/Off (1997),Action|Crime|Drama|Thriller,474,4.5,transplants
1580,119654,607.0,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,474,4.5,aliens
1586,119173,4421.0,G.I. Jane (1997),Action|Drama,474,2.0,military
1608,118571,9772.0,Air Force One (1997),Action|Thriller,474,3.0,president
1610,99810,1669.0,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,474,4.0,Tom Clancy
1617,119488,2118.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,474,5.0,Police
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,mindfuck
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,Mystery
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,plot twist
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,psychological
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,suspense
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,424,4.5,twist ending
1625,119174,2649.0,"Game, The (1997)",Drama|Mystery|Thriller,474,4.0,twist ending
1635,119349,68924.0,"Ice Storm, The (1997)",Drama,474,4.0,1970s
1643,119280,17589.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,474,3.0,England
1643,119280,17589.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,474,3.0,Queen Victoria
1645,118971,1813.0,The Devil's Advocate (1997),Drama|Mystery|Thriller,474,2.0,lawyers
1650,120481,45019.0,Washington Square (1997),Drama,474,4.0,Henry James
1653,119177,782.0,Gattaca (1997),Drama|Sci-Fi|Thriller,474,4.5,future
1653,119177,782.0,Gattaca (1997),Drama|Sci-Fi|Thriller,567,3.0,intelligent
1653,119177,782.0,Gattaca (1997),Drama|Sci-Fi|Thriller,567,3.0,thought-provoking
1663,83131,10890.0,Stripes (1981),Comedy|War,474,3.0,military
1674,90329,9281.0,Witness (1985),Drama|Romance|Thriller,474,4.0,Amish
1680,120148,10215.0,Sliding Doors (1998),Drama|Romance,474,4.0,alternate universe
1682,120382,37165.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,474,4.5,TV
1683,120520,45609.0,"Wings of the Dove, The (1997)",Drama|Romance,474,4.5,Henry James
1704,119217,489.0,Good Will Hunting (1997),Drama|Romance,424,4.0,inspirational
1704,119217,489.0,Good Will Hunting (1997),Drama|Romance,567,3.0,heartwarming
1704,119217,489.0,Good Will Hunting (1997),Drama|Romance,567,3.0,inspirational
1711,119668,8197.0,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,474,2.0,Savannah
1717,120082,4233.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,474,4.0,sequel
1717,120082,4233.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,474,4.0,slasher
1717,120082,4233.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,474,4.0,spoof
1719,120255,10217.0,"Sweet Hereafter, The (1997)",Drama,474,4.0,Canada
1719,120255,10217.0,"Sweet Hereafter, The (1997)",Drama,474,4.0,death
1721,120338,597.0,Titanic (1997),Drama|Romance,474,4.0,shipwreck
1721,120338,597.0,Titanic (1997),Drama|Romance,537,3.0,romance
1726,119925,9922.0,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,125,4.5,Kevin Costner
1726,119925,9922.0,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,125,4.5,Post apocalyptic
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,474,3.5,Coen Brothers
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,black comedy
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,bowling
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,classic
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,coen brothers
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,comedy
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,crime
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Cult classic
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,cult film
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,dark comedy
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,deadpan
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,drugs
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,funny
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,great dialogue
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,great soundtrack
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Highly quotable
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,imdb top 250
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Jeff Bridges
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,John Goodman
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Julianne Moore
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,kidnapping
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,marijuana
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Nudity (Full Frontal)
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,off-beat comedy
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Philip Seymour Hoffman
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,quirky
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,ransom
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,rug
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,sarcasm
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,satirical
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,Steve Buscemi
1732,118715,115.0,"Big Lebowski, The (1998)",Comedy|Crime,599,5.0,violence
1735,119223,9410.0,Great Expectations (1998),Drama|Romance,474,2.0,Charles Dickens
1748,118929,2666.0,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,474,4.0,amnesia
1777,120888,11003.0,"Wedding Singer, The (1998)",Comedy|Romance,474,4.5,1980s
1797,120661,21736.0,Everest (1998),Documentary|IMAX,474,4.0,In Netflix queue
1801,120744,9313.0,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,573,4.0,seen more than once
1810,119942,9440.0,Primary Colors (1998),Comedy|Drama,474,2.5,politics
1834,120176,29193.0,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,474,4.0,twist ending
1893,116692,312.0,Beyond Silence (Jenseits der Stille) (1996),Drama,474,4.5,In Netflix queue
1902,116141,32284.0,Dream for an Insomniac (1996),Drama|Romance,474,4.0,generation X
1909,120902,846.0,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,474,4.5,conspiracy
1912,120780,1389.0,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,474,4.0,heist
1913,73540,11020.0,Picnic at Hanging Rock (1975),Drama|Mystery,474,4.0,Australia
1916,118789,9464.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,567,5.0,avant-garde romantic comedy
1916,118789,9464.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,567,5.0,elegiac
1916,118789,9464.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,567,5.0,melancholy
1916,118789,9464.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,567,5.0,quirky
1916,118789,9464.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,567,5.0,wry
1917,120591,95.0,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,474,1.5,space
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,424,3.5,hallucinatory
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,424,3.5,mental illness
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,424,3.5,mindfuck
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,424,3.5,paranoid
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,474,4.0,mathematics
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,artsy
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,atmospheric
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,cerebral
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,enigmatic
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,existentialism
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,hallucinatory
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,insanity
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,paranoia
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,paranoid
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,surreal
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,tense
1921,138704,473.0,Pi (1998),Drama|Sci-Fi|Thriller,567,3.0,visually appealing
1923,129387,544.0,There's Something About Mary (1998),Comedy|Romance,327,5.0,Ben Stiller
1923,129387,544.0,There's Something About Mary (1998),Comedy|Romance,424,3.5,Ben Stiller
1923,129387,544.0,There's Something About Mary (1998),Comedy|Romance,424,3.5,crude humor
1923,129387,544.0,There's Something About Mary (1998),Comedy|Romance,424,3.5,goofy
1931,26752,12311.0,Mutiny on the Bounty (1935),Adventure|Drama,474,4.0,ships
1938,37884,28580.0,"Lost Weekend, The (1945)",Drama,474,4.0,alcoholism
1940,39416,33667.0,Gentleman's Agreement (1947),Drama,474,4.0,anti-Semitism
1940,39416,33667.0,Gentleman's Agreement (1947),Drama,474,4.0,Judaism
1942,41113,25430.0,All the King's Men (1949),Drama,474,3.5,Huey Long
1942,41113,25430.0,All the King's Men (1949),Drama,474,3.5,In Netflix queue
1942,41113,25430.0,All the King's Men (1949),Drama,474,3.5,Robert Penn Warren
1945,47296,654.0,On the Waterfront (1954),Crime|Drama,474,4.0,boxing
1945,47296,654.0,On the Waterfront (1954),Crime|Drama,474,4.0,coulda been a contender
1947,55614,1725.0,West Side Story (1961),Drama|Musical|Romance,474,5.0,Gangs
1948,57590,5769.0,Tom Jones (1963),Adventure|Comedy|Romance,606,3.5,British
1950,61811,10633.0,In the Heat of the Night (1967),Drama|Mystery,474,3.5,racism
1951,63385,17917.0,Oliver! (1968),Drama|Musical,474,4.0,Dickens
1952,64665,3116.0,Midnight Cowboy (1969),Drama,474,4.0,prostitution
1953,67116,1051.0,"French Connection, The (1971)",Action|Crime|Thriller,474,4.0,drugs
1953,67116,1051.0,"French Connection, The (1971)",Action|Crime|Thriller,474,4.0,police
1954,75148,1366.0,Rocky (1976),Drama,474,4.0,boxing
1954,75148,1366.0,Rocky (1976),Drama,474,4.0,sports
1955,79417,12102.0,Kramer vs. Kramer (1979),Drama,474,4.5,divorce
1957,82158,9443.0,Chariots of Fire (1981),Drama,474,5.0,Olympics
1957,82158,9443.0,Chariots of Fire (1981),Drama,474,5.0,sports
1959,89755,606.0,Out of Africa (1985),Drama|Romance,474,4.0,adultery
1959,89755,606.0,Out of Africa (1985),Drama|Romance,474,4.0,Africa
1960,93389,746.0,"Last Emperor, The (1987)",Drama,474,4.0,China
1961,95953,380.0,Rain Man (1988),Drama,474,4.0,autism
1962,97239,403.0,Driving Miss Daisy (1989),Drama,474,4.0,rasicm
1975,82418,9725.0,Friday the 13th Part 2 (1981),Horror,474,2.0,Jason
1976,83972,9728.0,Friday the 13th Part 3: 3D (1982),Horror,474,0.5,Jason
1977,87298,9730.0,Friday the 13th Part IV: The Final Chapter (1984),Horror,474,1.5,Jason
