user_id,item_id,title,actual_rating,predicted_rating
3592,1173,"Cook the Thief His Wife & Her Lover, The (1989)",5,3.0
3594,1387,Jaws (1975),3,3.0
3596,1394,Raising Arizona (1987),4,3.0
3600,3510,Frequency (2000),4,2.0
3601,1095,Glengarry Glen Ross (1992),4,3.0
3612,1797,Everest (1998),4,3.0
3615,1904,Henry Fool (1997),3,3.0
3618,3260,Howards End (1992),3,3.0
3620,3536,Keeping the Faith (2000),4,3.0
3621,3037,Little Big Man (1970),4,3.0
3624,24,Powder (1995),5,3.0
3626,2918,Ferris Bueller's Day Off (1986),4,3.0
3627,1047,"Long Kiss Goodnight, The (1996)",5,3.0
3641,2706,American Pie (1999),4,3.0
3645,318,"Shawshank Redemption, The (1994)",3,4.0
3647,2968,Time Bandits (1981),4,2.0
3648,339,While You Were Sleeping (1995),2,3.0
3650,3081,Sleepy Hollow (1999),4,3.0
3651,1523,"Truth or Consequences, N.M. (1997)",2,3.0
3653,1266,Unforgiven (1992),3,3.0
3658,3516,"Bell, Book and Candle (1958)",4,3.0
3666,1221,"Godfather: Part II, The (1974)",4,3.0
3668,3872,"Suddenly, Last Summer (1959)",4,4.0
3672,2571,"Matrix, The (1999)",4,3.0
3673,1028,Mary Poppins (1964),4,3.0
3674,3608,Pee-wee's Big Adventure (1985),1,3.0
3681,919,"Wizard of Oz, The (1939)",5,3.0
3684,589,Terminator 2: Judgment Day (1991),5,3.0
3685,2416,Back to School (1986),3,2.0
3688,1248,Touch of Evil (1958),5,4.0
3693,457,"Fugitive, The (1993)",4,3.0
3694,356,Forrest Gump (1994),5,3.0
3699,920,Gone with the Wind (1939),5,3.0
3704,2272,One True Thing (1998),3,3.0
3705,3019,Drugstore Cowboy (1989),4,3.0
3717,2455,"Fly, The (1986)",3,3.0
3718,909,"Apartment, The (1960)",5,4.0
3721,1957,Chariots of Fire (1981),3,4.0
3724,3690,Porky's Revenge (1985),2,2.0
3729,2054,"Honey, I Shrunk the Kids (1989)",2,3.0
3733,1673,Boogie Nights (1997),4,3.0
3735,3060,"Commitments, The (1991)",3,"(None, 'The server is overloaded or not ready yet.')"
3740,1242,Glory (1989),5,3.0
3751,1542,Brassed Off (1996),3,3.0
3754,2467,"Name of the Rose, The (1986)",3,3.0
3756,2123,All Dogs Go to Heaven (1989),3,3.0
3760,151,Rob Roy (1995),4,3.0
3762,2456,"Fly II, The (1989)",1,3.0
3764,2865,Sugar Town (1999),4,4.0
3773,193,Showgirls (1995),3,2.0
3778,193,Showgirls (1995),1,2.0
3785,3623,Mission: Impossible 2 (2000),2,3.0
3788,3161,Onegin (1999),2,3.0
3793,2424,You've Got Mail (1998),2,3.0
3796,21,Get Shorty (1995),4,3.0
3797,314,"Secret of Roan Inish, The (1994)",5,3.0
3805,3476,Jacob's Ladder (1990),2,2.0
3808,2448,Virus (1999),1,3.0
3811,1856,Kurt & Courtney (1998),2,3.0
3813,3688,Porky's (1981),2,3.0
3821,2268,"Few Good Men, A (1992)",2,3.0
3822,1060,Swingers (1996),3,3.0
3824,661,James and the Giant Peach (1996),3,4.0
3825,3735,Serpico (1973),4,3.0
3830,2728,Spartacus (1960),3,3.0
3832,1191,Madonna: Truth or Dare (1991),4,3.0
3833,608,Fargo (1996),4,3.0
3834,1030,Pete's Dragon (1977),3,3.0
3835,2000,Lethal Weapon (1987),5,4.0
3837,1729,Jackie Brown (1997),4,3.0
3840,1917,Armageddon (1998),5,3.0
3842,2918,Ferris Bueller's Day Off (1986),5,3.0
3844,2302,My Cousin Vinny (1992),4,3.0
3848,3430,Death Wish (1974),4,2.0
3852,3467,Hud (1963),4,3.0
3853,2405,"Jewel of the Nile, The (1985)",3,3.0
3854,3052,Dogma (1999),3,3.0
3864,1954,Rocky (1976),5,5.0
3871,2496,Blast from the Past (1999),2,3.0
3877,2504,200 Cigarettes (1999),2,3.0
3878,2616,Dick Tracy (1990),3,3.0
3880,1234,"Sting, The (1973)",3,3.0
3884,2278,Ronin (1998),2,3.0
3885,2495,"Fantastic Planet, The (La Planète sauvage) (1973)",4,3.0
3888,926,All About Eve (1950),4,3.0
3889,1594,In the Company of Men (1997),5,4.0
3892,2109,"Jerk, The (1979)",4,2.0
3894,2890,Three Kings (1999),4,3.0
3898,2670,"Run Silent, Run Deep (1958)",4,3.0
3899,3793,X-Men (2000),3,3.0
3900,1019,"20,000 Leagues Under the Sea (1954)",3,3.0
3909,3616,Loser (2000),1,2.0
3910,1552,Con Air (1997),2,3.0
3912,3771,"Golden Voyage of Sinbad, The (1974)",4,3.0
3916,1274,Akira (1988),5,3.0
3918,2712,Eyes Wide Shut (1999),4,2.0
3920,2987,Who Framed Roger Rabbit? (1988),4,5.0
3930,364,"Lion King, The (1994)",4,5.0
3933,2532,Conquest of the Planet of the Apes (1972),3,3.0
3934,357,Four Weddings and a Funeral (1994),4,3.0
3936,2336,Elizabeth (1998),3,3.0
3940,34,Babe (1995),5,3.0
3942,2054,"Honey, I Shrunk the Kids (1989)",1,3.0
3945,540,Sliver (1993),3,2.0
3947,2366,King Kong (1933),5,3.0
3948,39,Clueless (1995),5,3.0
3951,1387,Jaws (1975),4,3.0
3959,3580,Up at the Villa (2000),3,3.0
3963,1269,Arsenic and Old Lace (1944),4,3.0
3964,1952,Midnight Cowboy (1969),3,3.0
3967,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",2,0
3971,3101,Fatal Attraction (1987),4,3.0
3972,1099,"Christmas Carol, A (1938)",4,3.0
3976,1960,"Last Emperor, The (1987)",4,3.0
3978,1674,Witness (1985),4,3.0
3981,3724,Coming Home (1978),3,3.0
3984,2889,"Mystery, Alaska (1999)",4,3.0
3999,3767,Missing in Action 2: The Beginning (1985),1,2.0
4004,1801,"Man in the Iron Mask, The (1998)",3,3.0
4006,2028,Saving Private Ryan (1998),4,5.0
4007,3424,Do the Right Thing (1989),3,3.0
4009,1228,Raging Bull (1980),5,3.0
4015,953,It's a Wonderful Life (1946),5,3.0
4016,595,Beauty and the Beast (1991),3,3.0
4019,3760,"Kentucky Fried Movie, The (1977)",5,2.0
4022,592,Batman (1989),3,3.0
4024,2900,Monkey Shines (1988),3,3.0
4025,3915,Girlfight (2000),4,4.0
4029,3467,Hud (1963),3,3.0
4030,1196,Star Wars: Episode V - The Empire Strikes Back (1980),2,3.0
4034,1394,Raising Arizona (1987),4,3.0
4040,2387,Very Bad Things (1998),2,0
4046,1617,L.A. Confidential (1997),4,4.0
4048,1907,Mulan (1998),5,3.0
4050,125,Flirting With Disaster (1996),4,3.0
4053,3793,X-Men (2000),5,3.0
4056,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",5,5.0
4058,1294,M*A*S*H (1970),5,3.0
4060,555,True Romance (1993),4,3.0
4063,3791,Footloose (1984),5,3.0
4064,2314,Beloved (1998),4,3.0
4072,3505,No Way Out (1987),4,3.0
4074,333,Tommy Boy (1995),4,3.0
4081,1,Toy Story (1995),5,4.0
4082,1079,"Fish Called Wanda, A (1988)",4,3.0
4084,806,American Buffalo (1996),4,3.0
4085,3308,"Flamingo Kid, The (1984)",3,3.0
4088,2590,Hideous Kinky (1998),5,2.0
4089,1466,Donnie Brasco (1997),4,4.0
4090,1954,Rocky (1976),5,3.0
4092,2867,Fright Night (1985),3,3.0
4093,1240,"Terminator, The (1984)",5,4.0
4096,1220,"Blues Brothers, The (1980)",5,3.0
4097,898,"Philadelphia Story, The (1940)",4,4.0
4099,1265,Groundhog Day (1993),5,4.0
4103,1272,Patton (1970),4,3.0
4107,3793,X-Men (2000),3,3.0
4108,920,Gone with the Wind (1939),5,3.0
4114,924,2001: A Space Odyssey (1968),4,3.0
4118,2289,"Player, The (1992)",5,4.0
4123,427,Boxing Helena (1993),3,3.0
4125,2130,Atlantic City (1980),4,4.0
4129,3811,Breaker Morant (1980),4,3.0
4134,1943,"Greatest Show on Earth, The (1952)",2,3.0
4150,2819,Three Days of the Condor (1975),3,3.0
4152,1007,"Apple Dumpling Gang, The (1975)",3,3.0
4156,1262,"Great Escape, The (1963)",3,3.0
4159,2701,Wild Wild West (1999),2,2.0
4160,2311,2010 (1984),2,2.0
4167,1747,Wag the Dog (1997),3,3.0
4169,2071,And the Band Played On (1993),4,3.0
4170,1931,Mutiny on the Bounty (1935),4,3.0
4182,2600,eXistenZ (1999),4,3.0
4186,292,Outbreak (1995),3,2.0
4190,880,"Island of Dr. Moreau, The (1996)",2,3.0
4193,1953,"French Connection, The (1971)",2,3.0
4195,306,Three Colors: Red (1994),5,3.0
4197,3418,Thelma & Louise (1991),4,4.0
4202,1127,"Abyss, The (1989)",1,3.0
4204,1587,Conan the Barbarian (1982),5,4.0
4206,3635,"Spy Who Loved Me, The (1977)",3,4.0
4207,1917,Armageddon (1998),5,3.0
4209,2336,Elizabeth (1998),4,3.0
4210,316,Stargate (1994),4,3.0
4215,1097,E.T. the Extra-Terrestrial (1982),4,3.0
4221,365,Little Buddha (1993),1,3.0
4223,1807,"Cool Dry Place, A (1998)",3,3.0
4224,2356,Celebrity (1998),1,3.0
4227,938,Gigi (1958),1,3.0
4228,318,"Shawshank Redemption, The (1994)",5,5.0
4231,592,Batman (1989),3,3.0
4233,2427,"Thin Red Line, The (1998)",5,2.0
4234,34,Babe (1995),4,3.0
4235,3793,X-Men (2000),5,3.0
4238,1975,Friday the 13th Part 2 (1981),1,3.0
4245,3417,"Crimson Pirate, The (1952)",3,3.0
4247,2986,Robocop 2 (1990),3,2.0
4253,1610,"Hunt for Red October, The (1990)",4,3.0
4256,2859,Stop Making Sense (1984),5,4.0
4267,2599,Election (1999),5,3.0
4271,2795,Vacation (1983),2,2.0
4273,1294,M*A*S*H (1970),5,3.0
4277,2735,"Golden Child, The (1986)",4,3.0
4282,3643,"Fighting Seabees, The (1944)",3,3.0
4286,2653,Son of Dracula (1943),3,2.0
4290,2106,Swing Kids (1993),4,4.0
4303,25,Leaving Las Vegas (1995),5,2.0
4305,2918,Ferris Bueller's Day Off (1986),5,3.0
4310,2028,Saving Private Ryan (1998),5,3.0
4312,3190,Supernova (2000),2,3.0
4313,1247,"Graduate, The (1967)",4,4.0
4318,1079,"Fish Called Wanda, A (1988)",4,3.0
4319,1784,As Good As It Gets (1997),4,3.0
4321,3512,Return to Me (2000),4,3.0
4324,2010,Metropolis (1926),4,3.0
4326,2725,Twin Falls Idaho (1999),3,3.0
4327,2448,Virus (1999),3,2.0
4328,2471,Crocodile Dundee II (1988),2,3.0
4330,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4,3.0
4331,3633,On Her Majesty's Secret Service (1969),5,3.0
4337,3578,Gladiator (2000),5,3.0
4344,595,Beauty and the Beast (1991),4,5.0
4345,457,"Fugitive, The (1993)",4,4.0
4355,1690,Alien: Resurrection (1997),4,2.0
4356,2300,"Producers, The (1968)",5,3.0
4360,1359,Jingle All the Way (1996),1,3.0
4361,1615,"Edge, The (1997)",3,3.0
4363,3135,"Great Santini, The (1979)",5,3.0
4364,70,From Dusk Till Dawn (1996),4,2.0
4367,2085,101 Dalmatians (1961),5,3.0
4369,3789,"Pawnbroker, The (1965)",4,3.0
4373,2781,"Tingler, The (1959)",3,3.0
4379,497,Much Ado About Nothing (1993),4,3.0
4381,1009,Escape to Witch Mountain (1975),3,3.0
4384,1,Toy Story (1995),4,5.0
4386,3841,Air America (1990),2,3.0
4388,529,Searching for Bobby Fischer (1993),4,3.0
4396,3019,Drugstore Cowboy (1989),4,3.0
4397,2763,"Thomas Crown Affair, The (1999)",4,3.0
4404,587,Ghost (1990),3,3.0
4405,903,Vertigo (1958),4,3.0
4406,2393,Star Trek: Insurrection (1998),5,3.0
4408,3706,Angel Heart (1987),4,2.0
4410,2073,Fandango (1985),5,3.0
4418,670,"World of Apu, The (Apur Sansar) (1959)",5,3.0
4422,2532,Conquest of the Planet of the Apes (1972),4,3.0
4423,2300,"Producers, The (1968)",3,3.0
4424,1276,Cool Hand Luke (1967),4,3.0
4425,1042,That Thing You Do! (1996),4,2.0
4429,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),5,3.0
4431,1281,"Great Dictator, The (1940)",5,3.0
4432,509,"Piano, The (1993)",4,3.0
4440,1407,Scream (1996),4,3.0
4442,1201,"Good, The Bad and The Ugly, The (1966)",3,4.0
4445,2302,My Cousin Vinny (1992),3,3.0
4447,969,"African Queen, The (1951)",4,3.0
4448,661,James and the Giant Peach (1996),5,3.0
4451,1095,Glengarry Glen Ross (1992),4,3.0
4457,2028,Saving Private Ryan (1998),5,3.0
4459,1148,"Wrong Trousers, The (1993)",5,3.0
4463,1193,One Flew Over the Cuckoo's Nest (1975),5,4.0
4466,3155,Anna and the King (1999),2,3.0
4467,2405,"Jewel of the Nile, The (1985)",4,3.0
4468,1608,Air Force One (1997),4,3.0
4469,2015,"Absent Minded Professor, The (1961)",3,3.0
4471,3060,"Commitments, The (1991)",3,3.0
4473,3246,Malcolm X (1992),1,3.0
4474,1234,"Sting, The (1973)",4,3.0
4478,778,Trainspotting (1996),4,2.0
4480,272,"Madness of King George, The (1994)",4,2.0
4482,991,Michael Collins (1996),4,3.0
4483,3448,"Good Morning, Vietnam (1987)",2,2.0
4484,911,Charade (1963),5,3.0
4494,19,Ace Ventura: When Nature Calls (1995),2,3.0
4500,2817,Aces: Iron Eagle III (1992),1,2.0
4502,344,Ace Ventura: Pet Detective (1994),3,3.0
4505,891,Halloween: The Curse of Michael Myers (1995),4,3.0
4506,1242,Glory (1989),5,3.0
4508,1962,Driving Miss Daisy (1989),1,3.0
4509,2321,Pleasantville (1998),3,3.0
4510,2987,Who Framed Roger Rabbit? (1988),4,4.0
4511,2782,Pit and the Pendulum (1961),4,3.0
4513,105,"Bridges of Madison County, The (1995)",1,3.0
4514,2367,King Kong (1976),4,3.0
4516,1952,Midnight Cowboy (1969),4,3.0
4521,3359,Breaking Away (1979),5,3.0
4531,1213,GoodFellas (1990),5,3.0
4535,3639,"Man with the Golden Gun, The (1974)",4,3.0
4539,2917,Body Heat (1981),5,2.0
4543,1377,Batman Returns (1992),3,3.0
4551,3598,Hamlet (2000),5,3.0
4556,2338,I Still Know What You Did Last Summer (1998),2,3.0
4560,1270,Back to the Future (1985),5,4.0
4562,1285,Heathers (1989),4,3.0
4564,1148,"Wrong Trousers, The (1993)",5,4.0
4565,3623,Mission: Impossible 2 (2000),4,4.0
4568,113,Before and After (1996),3,3.0
4577,1380,Grease (1978),4,3.0
4578,2013,"Poseidon Adventure, The (1972)",4,3.0
4580,1641,"Full Monty, The (1997)",4,3.0
4588,1422,Murder at 1600 (1997),3,3.0
4589,2716,Ghostbusters (1984),5,3.0
4595,1224,Henry V (1989),5,3.0
4598,358,Higher Learning (1995),3,3.0
4600,1210,Star Wars: Episode VI - Return of the Jedi (1983),4,3.0
4601,110,Braveheart (1995),5,3.0
4607,3949,Requiem for a Dream (2000),4,3.0
4637,300,Quiz Show (1994),5,3.0
4642,924,2001: A Space Odyssey (1968),2,2.0
4647,3100,"River Runs Through It, A (1992)",5,3.0
4650,2042,D2: The Mighty Ducks (1994),3,3.0
4653,3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",4,2.0
4659,736,Twister (1996),5,3.0
4666,1269,Arsenic and Old Lace (1944),4,3.0
4667,1594,In the Company of Men (1997),5,3.0
4669,2713,Lake Placid (1999),2,3.0
4673,3884,"Crew, The (2000)",3,2.0
4680,3812,Everything You Always Wanted to Know About Sex (1972),4,3.0
4681,2988,Melvin and Howard (1980),5,2.0
4682,3513,Rules of Engagement (2000),4,3.0
4685,2318,Happiness (1998),4,2.0
4686,953,It's a Wonderful Life (1946),3,3.0
4688,908,North by Northwest (1959),4,4.0
4694,1304,Butch Cassidy and the Sundance Kid (1969),5,3.0
4701,3361,Bull Durham (1988),5,3.0
4702,678,Some Folks Call It a Sling Blade (1993),4,4.0
4708,3672,Benji (1974),3,3.0
4714,923,Citizen Kane (1941),5,3.0
4715,3671,Blazing Saddles (1974),3,3.0
4716,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",5,3.0
4717,3754,"Adventures of Rocky and Bullwinkle, The (2000)",3,3.0
4725,267,Major Payne (1994),4,3.0
4728,3791,Footloose (1984),4,3.0
4738,1296,"Room with a View, A (1986)",3,3.0
4745,1873,"Misérables, Les (1998)",1,2.0
4753,3406,Captain Horatio Hornblower (1951),4,3.0
4757,1704,Good Will Hunting (1997),4,4.0
4761,667,Bloodsport 2 (1995),3,3.0
4762,1131,Jean de Florette (1986),4,3.0
4763,3185,Snow Falling on Cedars (1999),4,3.0
4765,2367,King Kong (1976),2,2.0
4768,665,Underground (1995),5,3.0
4771,3746,Butterfly (La Lengua de las Mariposas) (2000),4,3.0
4778,2795,Vacation (1983),5,4.0
4779,1206,"Clockwork Orange, A (1971)",4,3.0
4786,2297,What Dreams May Come (1998),3,2.0
4787,3618,Small Time Crooks (2000),2,2.0
4802,3256,Patriot Games (1992),4,3.0
4806,802,Phenomenon (1996),4,2.0
4807,953,It's a Wonderful Life (1946),1,3.0
4815,915,Sabrina (1954),5,3.0
4820,1608,Air Force One (1997),4,4.0
4821,586,Home Alone (1990),4,3.0
4823,2871,Deliverance (1972),4,3.0
4824,1589,Cop Land (1997),4,3.0
4825,1223,"Grand Day Out, A (1992)",4,2.0
4826,3201,Five Easy Pieces (1970),3,3.0
4831,1267,"Manchurian Candidate, The (1962)",5,3.0
4834,3787,Shower (Xizhao) (1999),4,2.0
4843,2970,Fitzcarraldo (1982),4,2.0
4845,1441,Benny & Joon (1993),4,4.0
4847,1208,Apocalypse Now (1979),4,4.0
4848,3527,Predator (1987),4,4.0
4849,2770,Bowfinger (1999),3,3.0
4852,1259,Stand by Me (1986),5,3.0
4857,1597,Conspiracy Theory (1997),3,3.0
4858,913,"Maltese Falcon, The (1941)",4,3.0
4861,3744,Shaft (2000),2,3.0
4865,1950,In the Heat of the Night (1967),4,3.0
4867,648,Mission: Impossible (1996),4,3.0
4869,3160,Magnolia (1999),1,0
4870,3339,Cross of Iron (1977),4,4.0
4873,965,"39 Steps, The (1935)",4,3.0
4879,497,Much Ado About Nothing (1993),4,3.0
4882,1387,Jaws (1975),4,3.0
4885,1262,"Great Escape, The (1963)",4,3.0
4888,945,Top Hat (1935),5,3.0
4889,515,"Remains of the Day, The (1993)",4,3.0
4898,1694,"Apostle, The (1997)",5,3.0
4901,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,5.0
4903,3179,Angela's Ashes (1999),4,2.0
4904,3384,"Taking of Pelham One Two Three, The (1974)",5,3.0
4905,1952,Midnight Cowboy (1969),3,2.0
4906,541,Blade Runner (1982),5,3.0
4907,300,Quiz Show (1994),2,3.0
4913,3019,Drugstore Cowboy (1989),4,3.0
4919,1968,"Breakfast Club, The (1985)",4,4.0
4921,3163,Topsy-Turvy (1999),5,3.0
4923,296,Pulp Fiction (1994),4,3.0
4928,140,Up Close and Personal (1996),2,2.0
4935,1670,Welcome To Sarajevo (1997),4,3.0
4936,2400,Prancer (1989),2,3.0
4942,849,Escape from L.A. (1996),3,3.0
4945,1960,"Last Emperor, The (1987)",4,3.0
4948,1931,Mutiny on the Bounty (1935),4,3.0
4950,3638,Moonraker (1979),2,3.0
4951,3578,Gladiator (2000),4,5.0
4953,280,Murder in the First (1995),4,2.0
4956,1299,"Killing Fields, The (1984)",5,3.0
4957,1304,Butch Cassidy and the Sundance Kid (1969),4,3.0
4958,2529,Planet of the Apes (1968),3,3.0
4961,22,Copycat (1995),4,2.0
4962,1231,"Right Stuff, The (1983)",4,3.0
4975,1183,"English Patient, The (1996)",2,3.0
4979,918,Meet Me in St. Louis (1944),1,3.0
4980,858,"Godfather, The (1972)",5,4.0
4981,2972,Red Sorghum (Hong Gao Liang) (1987),4,3.0
4983,2057,"Incredible Journey, The (1963)",4,3.0
4984,509,"Piano, The (1993)",3,2.0
4988,300,Quiz Show (1994),4,4.0
4990,1089,Reservoir Dogs (1992),3,3.0
4991,1193,One Flew Over the Cuckoo's Nest (1975),5,3.0
5005,3148,"Cider House Rules, The (1999)",4,3.0
5010,920,Gone with the Wind (1939),4,3.0
5013,2997,Being John Malkovich (1999),5,3.0
5015,3147,"Green Mile, The (1999)",5,3.0
5017,1264,Diva (1981),4,3.0
5018,2858,American Beauty (1999),4,3.0
5019,2729,Lolita (1962),3,3.0
5021,2012,Back to the Future Part III (1990),1,3.0
5025,1617,L.A. Confidential (1997),4,4.0
5034,2858,American Beauty (1999),4,3.0
5038,527,Schindler's List (1993),4,4.0
5041,1307,When Harry Met Sally... (1989),5,4.0
5042,247,Heavenly Creatures (1994),4,3.0
5046,2804,"Christmas Story, A (1983)",5,3.0
5049,2330,Hands on a Hard Body (1996),4,3.0
5054,1997,"Exorcist, The (1973)",5,3.0
5057,2069,"Trip to Bountiful, The (1985)",3,3.0
5058,3738,"Sugarland Express, The (1974)",4,3.0
5064,3783,Croupier (1998),5,3.0
5065,904,Rear Window (1954),3,3.0
5066,2882,Jakob the Liar (1999),5,3.0
5069,1173,"Cook the Thief His Wife & Her Lover, The (1989)",5,3.0
5070,2371,Fletch (1985),4,3.0
5073,2861,For Love of the Game (1999),4,4.0
5074,1876,Deep Impact (1998),4,2.0
5077,2212,"Man Who Knew Too Much, The (1934)",4,3.0
5079,1952,Midnight Cowboy (1969),3,3.0
5080,253,Interview with the Vampire (1994),2,3.0
5082,2693,Trekkies (1997),5,3.0
5085,1267,"Manchurian Candidate, The (1962)",5,3.0
5086,2788,And Now for Something Completely Different (1971),5,3.0
5087,3175,Galaxy Quest (1999),5,3.0
5090,3354,Mission to Mars (2000),4,3.0
5094,1459,Absolute Power (1997),4,3.0
5095,3196,Stalag 17 (1953),5,3.0
5097,1513,Romy and Michele's High School Reunion (1997),3,3.0
5100,1287,Ben-Hur (1959),4,3.0
5107,337,What's Eating Gilbert Grape (1993),4,3.0
5108,2302,My Cousin Vinny (1992),3,3.0
5110,3091,Kagemusha (1980),5,3.0
5111,806,American Buffalo (1996),4,2.0
5113,1270,Back to the Future (1985),1,3.0
5115,3595,Held Up (2000),4,3.0
5121,2861,For Love of the Game (1999),2,3.0
5130,1204,Lawrence of Arabia (1962),4,4.0
5134,1240,"Terminator, The (1984)",1,3.0
5140,1777,"Wedding Singer, The (1998)",2,3.0
5153,858,"Godfather, The (1972)",4,3.0
5155,780,Independence Day (ID4) (1996),3,3.0
5156,587,Ghost (1990),4,3.0
5158,2396,Shakespeare in Love (1998),5,3.0
5161,353,"Crow, The (1994)",3,3.0
5163,2006,"Mask of Zorro, The (1998)",5,3.0
5165,1162,"Ruling Class, The (1972)",4,3.0
5166,2902,Psycho II (1983),2,3.0
5168,1193,One Flew Over the Cuckoo's Nest (1975),5,4.0
5172,1409,Michael (1996),3,2.0
5175,1307,When Harry Met Sally... (1989),4,4.0
5180,535,Short Cuts (1993),1,3.0
5185,1020,Cool Runnings (1993),3,3.0
5199,151,Rob Roy (1995),5,3.0
5201,913,"Maltese Falcon, The (1941)",5,3.0
5206,2324,Life Is Beautiful (La Vita è bella) (1997),5,3.0
5209,3471,Close Encounters of the Third Kind (1977),5,4.0
5220,608,Fargo (1996),5,3.0
5224,2720,Inspector Gadget (1999),2,2.0
5228,75,Big Bully (1996),1,3.0
5233,2997,Being John Malkovich (1999),4,3.0
5239,1573,Face/Off (1997),3,3.0
5246,1093,"Doors, The (1991)",5,3.0
5251,1249,Nikita (La Femme Nikita) (1990),2,3.0
5252,2889,"Mystery, Alaska (1999)",3,4.0
5253,1094,"Crying Game, The (1992)",2,3.0
5256,3468,"Hustler, The (1961)",4,3.0
5261,593,"Silence of the Lambs, The (1991)",5,3.0
5264,1214,Alien (1979),3,4.0
5265,3022,"General, The (1927)",4,3.0
5269,3362,Dog Day Afternoon (1975),4,3.0
5276,1665,Bean (1997),4,2.0
5277,11,"American President, The (1995)",3,3.0
5281,2194,"Untouchables, The (1987)",4,3.0
5284,996,Last Man Standing (1996),4,4.0
5289,377,Speed (1994),4,3.0
5290,2159,Henry: Portrait of a Serial Killer (1990),4,3.0
5300,77,Nico Icon (1995),5,3.0
5305,839,"Crow: City of Angels, The (1996)",4,2.0
5311,1367,101 Dalmatians (1996),3,3.0
5317,1208,Apocalypse Now (1979),3,5.0
5319,3034,Robin Hood (1973),3,3.0
5321,48,Pocahontas (1995),2,2.0
5323,3285,"Beach, The (2000)",2,3.0
5326,2997,Being John Malkovich (1999),1,3.0
5328,2966,"Straight Story, The (1999)",5,3.0
5329,3683,Blood Simple (1984),4,3.0
5331,593,"Silence of the Lambs, The (1991)",5,4.0
5334,2246,Stars and Bars (1988),1,2.0
5344,357,Four Weddings and a Funeral (1994),2,2.0
5349,3526,Parenthood (1989),5,3.0
5352,1957,Chariots of Fire (1981),5,3.0
5353,2474,"Color of Money, The (1986)",3,3.0
5355,2268,"Few Good Men, A (1992)",2,3.0
5356,2784,"Masque of the Red Death, The (1964)",2,3.0
5359,599,"Wild Bunch, The (1969)",3,3.0
5361,1032,Alice in Wonderland (1951),3,3.0
5367,1499,Anaconda (1997),1,3.0
5368,2959,Fight Club (1999),5,3.0
5369,1663,Stripes (1981),5,4.0
5371,1358,Sling Blade (1996),4,3.0
5385,1653,Gattaca (1997),4,3.0
5387,783,"Hunchback of Notre Dame, The (1996)",3,3.0
5394,2186,Strangers on a Train (1951),4,3.0
5395,2108,L.A. Story (1991),4,4.0
5397,858,"Godfather, The (1972)",5,4.0
5402,3270,"Cutting Edge, The (1992)",4,3.0
5404,2791,Airplane! (1980),3,3.0
5413,2391,"Simple Plan, A (1998)",5,3.0
5421,1090,Platoon (1986),5,3.0
5423,1358,Sling Blade (1996),5,3.0
5425,1673,Boogie Nights (1997),4,3.0
5427,1931,Mutiny on the Bounty (1935),4,3.0
5428,367,"Mask, The (1994)",4,2.0
5429,593,"Silence of the Lambs, The (1991)",1,3.0
5430,2858,American Beauty (1999),4,5.0
5432,918,Meet Me in St. Louis (1944),3,3.0
5433,647,Courage Under Fire (1996),5,3.0
5438,628,Primal Fear (1996),3,3.0
5441,1250,"Bridge on the River Kwai, The (1957)",4,3.0
5443,3067,Women on the Verge of a Nervous Breakdown (1988),4,3.0
5446,1233,"Boat, The (Das Boot) (1981)",5,4.0
5447,1449,Waiting for Guffman (1996),4,4.0
5448,2932,Days of Heaven (1978),3,4.0
5451,1617,L.A. Confidential (1997),5,4.0
5452,1729,Jackie Brown (1997),2,3.0
5453,589,Terminator 2: Judgment Day (1991),5,3.0
5454,2970,Fitzcarraldo (1982),5,5.0
5458,3160,Magnolia (1999),4,3.0
5463,3545,Cabaret (1972),3,3.0
5464,1719,"Sweet Hereafter, The (1997)",5,3.0
5468,1674,Witness (1985),4,2.0
5470,1206,"Clockwork Orange, A (1971)",4,4.0
5472,2414,Young Sherlock Holmes (1985),3,2.0
5475,538,Six Degrees of Separation (1993),4,3.0
5477,1206,"Clockwork Orange, A (1971)",4,3.0
5482,364,"Lion King, The (1994)",4,4.0
5483,2052,Hocus Pocus (1993),3,3.0
5493,482,Killing Zoe (1994),3,3.0
5494,2997,Being John Malkovich (1999),4,3.0
5496,1356,Star Trek: First Contact (1996),2,3.0
5500,3038,"Face in the Crowd, A (1957)",4,4.0
5502,2976,Bringing Out the Dead (1999),3,2.0
5504,648,Mission: Impossible (1996),4,0
5509,1734,My Life in Pink (Ma vie en rose) (1997),4,3.0
5511,1792,U.S. Marshalls (1998),4,3.0
5513,1231,"Right Stuff, The (1983)",4,3.0
5517,982,Picnic (1955),4,3.0
5520,3082,"World Is Not Enough, The (1999)",3,3.0
5522,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),4,3.0
5523,2,Jumanji (1995),3,3.0
5526,924,2001: A Space Odyssey (1968),4,3.0
5528,2069,"Trip to Bountiful, The (1985)",5,4.0
